DATE,CRSPTM1,CRSPME1,CRSPLC1,CRSPMI1,CRSPSC1,CRSPMC1,CRSPSX1,CRSPTMT,CRSPMET,CRSPLCT,CRSPMIT,CRSPSCT,CRSPMCT,CRSPSXT,CRSPSM1,CRSPSMT,CAP_RESTATEMENT,CRSPRE1,CRSPEN1,CRSPMT1,CRSPID1,CRSPCS1,CRSPHC1,CRSPTE1,CRSPUT1,CRSPFN1,CRSPIT1,CRSPRET,CRSPENT,CRSPMTT,CRSPIDT,CRSPCST,CRSPHCT,CRSPTET,CRSPUTT,CRSPFNT,CRSPITT,SECTOR_RESTATEMENT,CRSPMEV1,CRSPMEG1,CRSPLCV1,CRSPLCG1,CRSPMIV1,CRSPMIG1,CRSPSCV1,CRSPSCG1,CRSPMEVT,CRSPMEGT,CRSPLCVT,CRSPLCGT,CRSPMIVT,CRSPMIGT,CRSPSCVT,CRSPSCGT,CRSPSMG1,CRSPSMGT,CRSPSMV1,CRSPSMVT,VG_RESTATEMENT
2023-04-13,2984.52,3185.56,3089.89,2648.54,2406.09,2106.85,2597.35,3729.65,4048.84,3889.48,3178.55,2889.99,2416.66,2929.75,2538.76,3048.10,N,1586.16,1186.23,1936.74,2946.78,2393.59,3811.68,1629.34,2109.21,2800.47,5228.76,2445.49,1653.25,2454.57,3532.90,3185.48,4528.89,2302.92,3079.73,3599.72,5994.74,N,2416.09,3529.51,2397.72,3404.03,2325.22,2847.77,2258.70,2398.90,3200.30,4026.98,3157.72,3848.10,2930.36,3105.45,2813.83,2622.53,2665.43,2902.09,2284.98,2870.89,N
2023-04-14,2976.47,3180.63,3083.36,2635.63,2390.79,2082.91,2582.15,3719.62,4042.57,3881.27,3163.10,2871.73,2389.33,2912.72,2524.79,3031.40,N,1561.78,1187.39,1924.70,2942.50,2381.37,3780.97,1616.11,2086.08,2822.84,5212.00,2407.95,1654.87,2439.31,3527.87,3169.33,4492.40,2284.23,3045.96,3628.49,5975.52,N,2415.28,3520.21,2394.66,3394.23,2312.88,2835.20,2243.59,2384.68,3199.23,4016.37,3153.69,3837.02,2914.88,3091.74,2795.07,2607.16,2651.54,2887.06,2271.87,2854.46,N
2023-04-17,2988.60,3188.77,3093.59,2654.17,2411.63,2116.70,2602.27,3734.82,4053.00,3894.22,3185.35,2896.77,2428.10,2935.42,2544.35,3054.89,N,1594.55,1175.43,1930.73,2961.68,2397.34,3786.07,1617.77,2097.97,2861.54,5217.22,2458.47,1638.20,2446.95,3550.87,3190.59,4498.46,2286.58,3063.32,3678.74,5981.51,N,2425.05,3524.56,2406.55,3400.35,2333.01,2850.18,2265.31,2402.46,3212.31,4021.33,3169.47,3843.93,2940.25,3108.08,2822.13,2626.60,2669.01,2906.09,2291.62,2879.28,N
2023-04-18,2990.39,3191.66,3096.41,2656.67,2409.25,2101.86,2600.57,3737.07,4056.67,3897.77,3188.35,2893.91,2411.08,2933.50,2544.66,3055.26,N,1590.42,1178.80,1938.32,2968.73,2402.59,3761.10,1606.69,2086.44,2870.38,5225.50,2452.10,1642.91,2456.57,3559.32,3197.57,4468.78,2270.91,3046.49,3690.12,5991.00,N,2426.23,3529.07,2408.08,3404.32,2335.29,2852.74,2261.17,2402.75,3213.87,4026.48,3171.48,3848.42,2943.12,3110.87,2816.96,2626.92,2671.22,2908.50,2290.58,2877.97,N
2023-04-19,2990.85,3191.72,3096.05,2654.61,2413.57,2111.63,2604.17,3737.64,4056.75,3897.31,3185.87,2899.13,2422.30,2937.58,2545.46,3056.23,N,1599.72,1174.47,1929.24,2964.98,2397.23,3777.51,1580.99,2100.22,2888.36,5210.60,2466.46,1636.87,2445.07,3554.83,3190.44,4488.28,2234.58,3066.61,3713.24,5973.91,N,2422.92,3533.51,2404.92,3407.68,2336.74,2846.34,2269.37,2401.28,3209.49,4031.55,3167.31,3852.21,2944.95,3103.88,2827.23,2625.31,2667.61,2904.56,2294.41,2882.80,N
2023-04-20,2972.84,3171.72,3077.22,2640.85,2400.45,2096.67,2590.92,3715.48,4031.82,3874.00,3169.37,2883.51,2405.26,2922.78,2531.99,3040.13,N,1582.32,1163.53,1925.33,2961.38,2392.30,3759.80,1543.98,2100.63,2872.52,5176.47,2439.65,1621.70,2440.11,3550.54,3188.69,4467.40,2182.27,3067.21,3692.89,5934.79,N,2408.03,3511.01,2391.08,3385.92,2328.61,2826.46,2257.44,2387.66,3190.49,4005.96,3149.69,3827.70,2934.71,3082.20,2812.60,2610.43,2650.63,2886.07,2284.28,2870.18,N
2023-04-21,2975.20,3174.72,3079.67,2641.01,2402.02,2100.66,2592.48,3718.50,4035.72,3877.15,3169.56,2885.42,2409.89,2924.55,2532.78,3041.09,N,1585.24,1156.22,1902.77,2956.98,2409.89,3791.65,1552.39,2106.33,2855.51,5160.51,2444.25,1611.51,2411.54,3545.68,3212.15,4505.23,2194.16,3075.53,3671.03,5916.49,N,2408.68,3516.45,2391.35,3390.74,2326.42,2829.62,2251.60,2399.41,3191.50,4012.17,3150.16,3833.15,2931.96,3085.66,2805.38,2623.28,2657.59,2893.66,2280.70,2865.71,N
2023-04-24,2976.13,3175.98,3081.44,2644.82,2398.98,2092.02,2590.54,3719.67,4037.34,3879.39,3174.13,2881.79,2400.03,2922.38,2533.52,3041.99,N,1578.81,1174.03,1916.59,2959.55,2416.64,3806.21,1547.98,2114.25,2849.54,5134.48,2434.34,1636.33,2429.09,3548.77,3221.14,4522.53,2187.92,3087.09,3663.36,5886.71,N,2416.28,3509.17,2398.63,3385.00,2331.55,2831.43,2250.41,2394.08,3201.59,4003.87,3159.76,3826.65,2938.42,3087.62,2803.92,2617.45,2655.31,2891.17,2283.51,2869.25,N
2023-04-25,2925.60,3126.98,3031.61,2592.50,2345.48,2036.09,2530.63,3656.68,3975.21,3816.83,3111.49,2817.63,2335.87,2854.91,2480.70,2978.69,N,1562.50,1149.35,1871.87,2904.05,2421.64,3762.82,1530.22,2110.82,2792.95,5010.98,2409.18,1602.00,2372.40,3482.21,3228.15,4470.99,2162.82,3082.08,3590.62,5745.11,N,2389.54,3441.26,2371.78,3314.68,2298.30,2758.85,2202.61,2337.36,3166.30,3926.55,3124.56,3747.30,2896.77,3008.49,2744.45,2555.55,2588.63,2818.63,2243.81,2819.53,N
2023-04-26,2913.73,3119.75,3021.07,2568.64,2326.00,2020.66,2510.22,3641.86,3966.02,3803.57,3082.96,2794.22,2318.17,2831.88,2458.81,2952.47,N,1549.73,1129.36,1851.95,2860.69,2406.59,3712.57,1516.96,2064.07,2766.19,5085.57,2389.50,1574.14,2347.71,3430.23,3208.09,4411.29,2144.09,3013.83,3556.21,5830.63,N,2358.48,3466.65,2341.82,3331.48,2272.83,2739.03,2182.71,2320.18,3125.14,3955.52,3085.08,3766.33,2864.66,2987.09,2719.65,2536.77,2570.22,2798.71,2220.91,2790.77,N
2023-04-27,2968.36,3183.42,3079.66,2605.62,2360.54,2035.57,2546.41,3710.26,4046.99,3877.41,3127.54,2836.12,2335.40,2872.99,2494.68,2995.83,N,1586.53,1134.90,1878.14,2917.10,2432.86,3729.05,1569.21,2084.96,2812.19,5217.24,2446.67,1581.95,2380.92,3497.92,3243.33,4430.86,2217.93,3044.95,3615.72,5981.61,N,2390.35,3558.62,2374.87,3412.23,2309.76,2773.04,2222.70,2344.05,3167.44,4060.45,3128.74,3857.62,2911.57,3024.18,2770.01,2563.08,2598.96,2830.09,2259.43,2839.59,N
2023-04-28,2992.90,3208.51,3104.40,2628.52,2383.89,2057.15,2570.74,3741.35,4079.33,3909.00,3155.49,2864.51,2360.25,2900.70,2517.77,3023.96,N,1605.52,1151.36,1895.58,2950.07,2447.21,3761.50,1593.06,2087.61,2841.48,5254.41,2476.56,1605.71,2403.22,3537.46,3262.50,4469.42,2251.64,3049.52,3655.72,6024.21,N,2410.67,3584.74,2395.29,3437.89,2331.25,2795.88,2246.79,2364.32,3194.93,4090.43,3156.25,3886.79,2939.32,3049.27,2800.58,2585.25,2620.41,2853.51,2282.17,2868.80,N
2023-05-01,2992.16,3207.71,3103.28,2626.15,2384.75,2061.77,2573.07,3740.43,4078.31,3907.61,3152.69,2865.56,2365.58,2903.35,2516.85,3022.89,N,1592.63,1138.16,1895.31,2955.19,2454.15,3788.11,1594.40,2091.01,2832.96,5262.70,2456.68,1587.30,2402.90,3543.66,3271.74,4501.04,2253.54,3054.48,3644.78,6033.72,N,2413.90,3578.83,2397.34,3432.86,2327.19,2795.87,2243.34,2371.11,3199.22,4083.69,3158.97,3881.10,2934.29,3049.26,2796.31,2592.69,2623.24,2856.60,2278.67,2864.47,N
2023-05-02,2954.71,3172.95,3067.22,2585.38,2341.25,2008.33,2525.56,3693.65,4034.12,3862.23,3103.90,2813.32,2304.31,2849.77,2474.88,2972.58,N,1565.22,1089.87,1882.72,2915.26,2444.04,3760.21,1551.63,2067.47,2760.06,5202.49,2414.41,1519.96,2386.94,3495.78,3258.26,4467.90,2193.08,3020.19,3551.16,5964.72,N,2378.62,3551.97,2362.28,3402.35,2291.48,2751.94,2200.62,2330.37,3152.46,4053.05,3112.83,3846.61,2889.53,3001.35,2743.11,2548.16,2580.68,2810.25,2239.86,2815.83,N
2023-05-03,2937.44,3150.31,3046.54,2572.99,2340.35,2029.77,2523.89,3672.10,4005.36,3836.22,3089.13,2812.33,2328.94,2847.99,2467.63,2963.98,N,1559.35,1069.82,1864.43,2906.45,2432.57,3769.90,1545.46,2063.35,2723.32,5167.04,2405.36,1492.00,2363.75,3485.26,3243.17,4479.40,2184.36,3014.70,3503.95,5924.07,N,2356.61,3533.20,2342.47,3384.47,2280.33,2738.95,2192.87,2339.12,3123.32,4031.63,3086.79,3826.39,2875.69,2987.18,2733.55,2557.78,2578.62,2808.03,2229.45,2802.92,N
2023-05-04,2915.16,3129.49,3026.18,2554.88,2306.37,2007.54,2483.32,3644.63,3979.32,3811.00,3067.68,2771.68,2303.63,2802.41,2442.43,2933.95,N,1571.85,1058.81,1844.12,2878.27,2421.46,3743.41,1528.53,2074.47,2673.08,5142.59,2424.64,1476.72,2338.03,3451.79,3228.42,4447.92,2160.43,3031.77,3440.43,5896.34,N,2336.36,3515.96,2321.76,3368.45,2256.00,2730.32,2153.84,2315.19,3097.10,4012.07,3060.11,3808.38,2845.50,2977.81,2685.16,2531.69,2563.93,2792.09,2198.55,2764.45,N
2023-05-05,2970.20,3188.03,3081.77,2597.55,2357.99,2057.61,2539.66,3713.66,4053.94,3881.20,3119.13,2834.02,2361.40,2866.31,2489.09,2990.25,N,1597.38,1088.99,1876.51,2931.49,2443.10,3780.62,1539.72,2089.10,2741.57,5262.64,2464.36,1518.80,2379.17,3515.84,3257.27,4492.14,2176.28,3053.23,3529.09,6034.61,N,2371.14,3593.37,2358.03,3438.66,2297.81,2770.62,2205.49,2362.22,3143.27,4100.69,3108.01,3888.01,2898.52,3021.86,2750.04,2583.13,2607.84,2839.96,2244.09,2822.09,N
2023-05-08,2972.08,3192.10,3084.60,2595.27,2354.92,2051.54,2536.99,3716.07,4059.17,3884.82,3116.47,2830.44,2354.54,2863.43,2486.46,2987.18,N,1588.13,1090.51,1872.39,2924.32,2433.14,3772.92,1541.15,2083.52,2743.09,5279.23,2450.09,1520.96,2373.95,3507.25,3244.00,4483.00,2178.30,3045.38,3531.39,6053.66,N,2369.61,3603.92,2355.77,3447.60,2292.51,2772.42,2198.69,2364.62,3141.31,4112.74,3105.12,3898.12,2891.97,3023.82,2741.71,2585.81,2610.75,2843.15,2237.76,2814.26,N
2023-05-09,2959.80,3177.61,3071.24,2586.77,2347.51,2054.63,2529.59,3700.98,4041.02,3868.28,3106.52,2821.67,2358.31,2855.22,2478.45,2977.76,N,1580.70,1090.25,1856.50,2918.08,2426.41,3748.84,1531.32,2081.27,2737.97,5246.12,2438.92,1520.71,2353.80,3499.99,3235.02,4454.38,2164.40,3043.22,3524.89,6016.55,N,2360.21,3585.78,2346.47,3431.49,2282.47,2766.58,2190.15,2359.45,3129.33,4092.04,3093.26,3879.99,2879.41,3017.86,2731.25,2580.20,2605.34,2837.51,2228.45,2802.71,N
2023-05-10,2973.17,3193.96,3085.78,2593.66,2353.34,2068.61,2534.63,3717.80,4061.91,3886.69,3114.96,2828.78,2374.61,2861.01,2484.86,2985.60,N,1596.22,1079.88,1855.43,2908.75,2427.07,3762.43,1538.78,2100.59,2728.67,5325.77,2462.91,1506.41,2352.53,3489.07,3235.90,4470.58,2174.95,3071.46,3512.99,6107.89,N,2356.13,3625.42,2342.30,3467.65,2277.32,2788.41,2189.94,2373.19,3123.92,4137.43,3087.79,3921.06,2873.00,3041.91,2731.12,2595.28,2624.86,2858.86,2225.30,2798.89,N
2023-05-11,2966.09,3190.41,3080.26,2580.25,2338.77,2045.48,2520.19,3709.66,4058.31,3880.54,3099.21,2811.47,2348.33,2844.94,2470.94,2969.16,N,1579.50,1066.19,1833.26,2896.86,2431.33,3747.52,1534.41,2078.17,2718.36,5326.80,2437.15,1487.32,2324.41,3476.14,3241.85,4454.71,2168.77,3041.48,3500.85,6109.08,N,2345.53,3631.79,2331.50,3470.07,2264.38,2775.48,2177.22,2357.33,3111.10,4145.06,3074.65,3924.10,2857.18,3027.96,2715.50,2578.07,2610.49,2843.35,2212.59,2783.29,N
2023-05-12,2960.51,3183.22,3074.22,2579.01,2335.90,2041.47,2517.48,3703.48,4050.17,3873.81,3098.02,2808.46,2344.20,2842.36,2468.97,2967.16,N,1579.26,1072.41,1837.03,2894.92,2439.13,3738.92,1534.46,2085.53,2707.67,5310.19,2436.80,1496.10,2329.56,3475.03,3252.59,4445.34,2168.84,3055.08,3487.27,6091.93,N,2344.25,3618.38,2330.29,3458.90,2263.07,2774.46,2177.52,2350.27,3109.99,4130.98,3073.45,3912.65,2855.89,3027.01,2716.57,2570.43,2605.57,2838.14,2212.81,2784.07,N
2023-05-15,2973.17,3191.76,3084.33,2595.29,2362.77,2066.00,2548.67,3719.81,4061.64,3887.05,3117.74,2841.13,2372.52,2877.85,2489.98,2992.66,N,1577.01,1076.63,1851.85,2915.76,2434.30,3740.20,1542.29,2063.34,2734.57,5360.84,2434.26,1505.60,2348.47,3500.06,3246.14,4446.86,2179.91,3022.58,3522.06,6150.06,N,2351.19,3627.25,2337.47,3470.91,2272.46,2798.26,2197.22,2384.77,3120.20,4141.11,3083.75,3926.26,2867.75,3053.29,2741.62,2608.35,2634.95,2870.32,2226.60,2801.71,N
2023-05-16,2950.10,3176.42,3063.59,2552.97,2325.75,2040.49,2510.34,3691.13,4042.28,3861.12,3067.23,2796.79,2343.32,2834.75,2450.05,2944.93,N,1538.40,1047.94,1820.77,2878.86,2416.17,3700.60,1523.66,2021.40,2706.18,5374.72,2374.69,1465.84,2309.06,3455.87,3222.35,4399.78,2153.58,2961.91,3485.77,6165.98,N,2323.37,3631.38,2307.88,3465.67,2235.30,2752.76,2163.68,2346.19,3083.55,4145.83,3045.04,3920.35,2821.37,3003.74,2700.03,2566.18,2592.84,2824.47,2190.81,2757.08,N
2023-05-17,2988.10,3214.59,3100.47,2583.96,2369.11,2087.51,2557.38,3739.34,4091.71,3908.33,3104.73,2849.22,2397.45,2888.18,2486.56,2989.09,N,1559.09,1068.73,1836.67,2928.23,2415.79,3704.87,1541.46,2015.86,2773.10,5454.56,2406.63,1495.13,2329.22,3515.15,3221.85,4405.83,2178.99,2954.72,3572.06,6260.00,N,2350.89,3675.54,2335.19,3507.98,2262.96,2785.49,2210.57,2380.79,3120.33,4197.56,3081.38,3969.28,2856.69,3039.55,2758.96,2604.12,2627.38,2862.19,2226.31,2802.18,N
2023-05-18,3016.47,3246.02,3130.44,2607.50,2389.67,2096.63,2581.63,3775.47,4132.50,3946.78,3133.23,2874.36,2408.00,2915.95,2508.75,3016.08,N,1552.08,1075.19,1847.81,2953.22,2401.53,3695.96,1558.43,2006.88,2789.85,5569.04,2396.04,1506.39,2343.35,3546.73,3203.68,4395.30,2202.97,2942.03,3593.89,6391.58,N,2356.11,3734.67,2341.27,3563.42,2273.66,2823.63,2230.00,2401.10,3128.48,4265.20,3090.46,4032.10,2870.55,3081.21,2783.77,2626.55,2658.91,2896.66,2240.54,2820.51,N
2023-05-19,3009.75,3242.03,3125.49,2598.74,2371.16,2096.04,2560.71,3767.19,4127.50,3940.66,3122.95,2852.32,2407.42,2892.52,2495.64,3000.54,N,1549.57,1080.73,1847.70,2940.50,2406.12,3713.90,1559.17,2003.68,2777.44,5557.35,2392.26,1514.57,2343.26,3531.49,3209.83,4416.64,2204.02,2937.59,3578.20,6378.35,N,2357.71,3724.22,2341.32,3552.90,2266.71,2813.27,2209.40,2387.15,3130.74,4253.26,3090.65,4020.28,2861.84,3070.32,2758.41,2611.30,2646.29,2883.15,2227.93,2804.84,N
2023-05-22,3014.69,3241.46,3127.36,2610.50,2391.64,2128.03,2583.28,3773.75,4127.31,3943.45,3137.09,2877.04,2444.23,2918.10,2511.29,3019.41,N,1560.00,1081.72,1841.53,2945.61,2371.58,3721.31,1566.61,2004.65,2791.55,5594.83,2408.39,1516.27,2335.47,3537.65,3163.79,4427.93,2214.61,2939.04,3596.78,6421.36,N,2351.84,3730.67,2337.11,3562.33,2270.51,2834.30,2223.46,2414.77,3123.85,4260.63,3085.83,4030.96,2866.65,3093.29,2776.04,2641.59,2671.19,2910.34,2236.11,2815.16,N
2023-05-23,2981.94,3205.34,3091.98,2578.69,2371.68,2125.76,2560.94,3732.81,4081.37,3898.89,3098.97,2853.06,2441.67,2892.90,2484.80,2987.63,N,1544.28,1090.99,1814.70,2902.61,2360.90,3678.43,1550.77,1997.49,2769.45,5515.44,2384.73,1529.28,2301.44,3486.02,3149.54,4377.03,2192.22,2928.53,3568.33,6330.25,N,2338.50,3672.30,2323.02,3505.91,2252.06,2787.92,2210.29,2387.10,3106.15,4194.06,3067.26,3967.18,2843.51,3042.69,2759.66,2611.33,2632.77,2868.49,2219.67,2794.59,N
2023-05-24,2959.58,3185.30,3070.46,2551.55,2345.01,2098.59,2533.93,3704.89,4055.89,3871.82,3066.52,2821.07,2410.49,2862.50,2457.89,2955.40,N,1512.41,1095.33,1789.75,2865.35,2345.85,3651.52,1532.33,1986.00,2732.42,5484.95,2335.51,1535.38,2269.80,3441.37,3129.46,4345.01,2166.28,2911.68,3520.79,6295.47,N,2318.51,3656.35,2301.31,3488.74,2222.80,2765.71,2183.65,2362.75,3079.59,4175.90,3038.64,3947.82,2806.81,3018.51,2726.52,2584.73,2609.34,2843.01,2192.08,2760.03,N
2023-05-25,2978.95,3216.50,3095.34,2550.36,2336.04,2070.52,2525.25,3729.27,4095.68,3903.31,3065.40,2810.55,2378.27,2852.96,2453.22,2950.08,N,1510.86,1074.31,1782.41,2871.51,2329.28,3609.96,1520.76,1961.91,2732.42,5668.91,2333.35,1506.03,2261.32,3448.99,3107.38,4295.57,2149.92,2876.45,3521.09,6506.61,N,2308.72,3734.61,2291.32,3554.41,2215.56,2772.38,2179.01,2348.54,3066.58,4265.40,3025.50,4022.28,2797.88,3026.18,2721.14,2569.24,2608.05,2841.86,2185.35,2751.86,N
2023-05-26,3018.34,3262.47,3137.51,2576.41,2359.89,2092.24,2550.87,3778.82,4154.40,3956.75,3097.26,2839.38,2403.37,2882.07,2478.27,2980.57,N,1527.98,1070.30,1789.22,2903.48,2325.22,3607.09,1553.40,1961.83,2751.17,5825.94,2359.79,1500.58,2270.86,3487.64,3101.97,4292.15,2196.16,2878.58,3545.54,6686.93,N,2326.65,3807.64,2308.15,3621.60,2230.69,2810.33,2200.14,2374.06,3090.68,4348.85,3048.09,4098.42,2817.69,3067.93,2747.72,2597.23,2641.74,2878.86,2202.73,2774.15,N
2023-05-30,3018.45,3263.78,3138.18,2574.45,2358.00,2081.24,2547.62,3779.23,4156.33,3957.85,3095.16,2837.46,2390.87,2878.70,2476.34,2978.55,N,1533.16,1061.15,1773.47,2894.65,2298.30,3583.64,1561.64,1955.85,2759.92,5854.88,2367.96,1487.80,2252.29,3477.93,3066.05,4264.25,2207.81,2869.79,3557.18,6720.28,N,2318.97,3820.41,2300.78,3632.64,2228.00,2809.46,2195.77,2375.82,3080.86,4363.49,3038.67,4111.05,2814.72,3067.03,2742.82,2599.19,2641.85,2879.05,2199.51,2770.53,N
2023-05-31,2999.99,3247.08,3120.74,2554.34,2332.63,2068.94,2517.16,3756.89,4135.85,3936.68,3071.86,2807.45,2377.01,2844.86,2453.89,2952.26,N,1542.06,1042.55,1752.45,2858.98,2302.71,3611.49,1553.91,1969.75,2719.77,5813.29,2382.06,1462.39,2226.85,3435.83,3072.61,4297.42,2197.12,2890.42,3506.88,6673.11,N,2311.84,3794.68,2290.71,3608.91,2204.10,2795.86,2163.48,2362.36,3072.06,4334.84,3026.12,4084.91,2785.79,3052.53,2703.34,2584.53,2628.11,2864.26,2172.43,2737.51,N
2023-06-01,3029.64,3280.12,3151.80,2576.83,2354.02,2091.38,2542.39,3794.64,4178.68,3976.55,3099.37,2833.46,2402.99,2873.59,2475.88,2979.09,N,1542.57,1057.34,1772.09,2899.13,2312.07,3641.32,1554.38,1958.67,2746.92,5884.06,2383.27,1483.15,2253.62,3484.36,3087.70,4333.05,2197.79,2876.16,3543.75,6754.34,N,2325.91,3845.63,2304.81,3656.19,2219.44,2825.71,2179.48,2389.41,3091.86,4393.21,3045.79,4138.56,2806.00,3085.12,2723.72,2614.18,2658.22,2897.09,2187.33,2756.88,N
2023-06-02,3080.33,3323.91,3198.15,2632.74,2427.91,2166.79,2622.12,3858.34,4234.74,4035.26,3166.71,2922.49,2489.69,2963.83,2539.79,3056.09,N,1579.35,1089.82,1836.65,2981.06,2349.27,3692.26,1556.35,1982.22,2821.89,5923.78,2440.11,1528.70,2335.72,3582.91,3137.38,4393.67,2200.58,2910.74,3640.65,6800.18,N,2368.97,3881.30,2350.77,3694.19,2275.52,2876.84,2261.41,2445.49,3149.20,4434.36,3106.66,4181.89,2877.08,3140.94,2826.28,2675.54,2711.79,2955.48,2254.30,2841.47,N
2023-06-05,3071.74,3318.07,3192.15,2626.18,2404.48,2149.25,2597.11,3847.64,4227.36,4027.74,3158.86,2894.36,2469.61,2935.63,2525.70,3039.18,N,1568.70,1081.94,1832.06,2954.01,2341.51,3704.27,1556.84,1986.09,2800.33,5903.84,2423.64,1517.66,2329.89,3550.43,3127.47,4407.96,2201.27,2916.42,3612.84,6777.30,N,2360.74,3879.79,2343.15,3691.44,2268.38,2871.56,2233.96,2429.77,3138.33,4432.66,3096.65,4178.81,2868.11,3135.18,2792.08,2658.35,2701.24,2943.98,2238.64,2821.82,N
2023-06-06,3085.88,3322.49,3199.79,2646.76,2452.76,2210.61,2649.82,3865.47,4233.09,4037.49,3183.74,2952.62,2540.16,2995.37,2558.65,3078.97,N,1584.03,1090.47,1847.92,2989.06,2329.49,3680.74,1555.13,1985.22,2844.37,5922.42,2447.33,1530.04,2350.24,3592.59,3111.43,4380.26,2198.85,2915.15,3669.66,6798.66,N,2364.80,3883.75,2351.05,3697.30,2291.49,2887.21,2285.82,2468.74,3143.86,4437.24,3107.21,4185.49,2897.46,3152.37,2857.11,2701.05,2727.42,2972.67,2274.18,2866.72,N
2023-06-07,3078.83,3301.16,3185.13,2659.43,2487.15,2249.06,2685.12,3856.75,4206.04,4019.10,3198.98,2994.26,2584.44,3035.42,2581.02,3106.00,N,1610.55,1119.28,1873.90,3022.75,2326.08,3666.42,1576.09,2014.36,2872.00,5812.42,2488.63,1570.51,2383.28,3633.14,3107.04,4363.22,2228.49,2957.94,3705.93,6672.43,N,2381.88,3816.73,2370.65,3640.73,2321.64,2876.38,2332.81,2482.45,3166.72,4360.70,3133.24,4121.50,2935.57,3140.57,2916.18,2716.13,2725.03,2970.12,2312.38,2915.03,N
2023-06-08,3094.87,3325.99,3205.57,2661.70,2478.65,2241.91,2676.83,3877.25,4238.11,4045.32,3202.14,2984.31,2576.33,3026.36,2578.48,3103.30,N,1601.26,1114.83,1864.91,3016.73,2339.14,3686.78,1580.98,2021.36,2872.85,5867.65,2475.43,1564.36,2371.87,3626.57,3125.08,4387.94,2235.40,2969.32,3707.78,6735.84,N,2389.10,3859.39,2375.46,3677.66,2316.81,2887.59,2321.13,2479.16,3177.00,4409.52,3140.25,4163.42,2930.23,3152.82,2902.00,2712.61,2730.42,2976.03,2304.46,2905.64,N
2023-06-09,3095.52,3331.54,3209.24,2657.66,2463.19,2222.03,2659.97,3878.17,4245.26,4050.06,3197.51,2965.77,2553.59,3007.39,2569.34,3092.46,N,1591.62,1107.05,1849.39,3010.16,2338.87,3688.35,1570.90,2010.35,2869.99,5887.66,2460.53,1553.90,2352.12,3618.91,3124.72,4389.80,2221.16,2953.22,3704.15,6758.81,N,2387.98,3872.50,2373.59,3687.86,2313.41,2883.06,2307.14,2462.99,3175.64,4424.49,3137.97,4174.95,2926.30,3147.93,2884.64,2694.93,2720.91,2965.73,2296.17,2895.41,N
2023-06-12,3123.83,3364.76,3239.84,2677.15,2479.00,2234.00,2678.77,3913.64,4287.59,4088.68,3220.96,2984.85,2567.34,3028.68,2587.17,3113.94,N,1592.09,1096.62,1856.82,3034.12,2335.17,3707.55,1593.49,2006.77,2858.59,6009.00,2461.26,1539.27,2361.57,3647.75,3119.78,4412.66,2253.09,2947.96,3689.43,6898.10,N,2396.57,3930.97,2381.67,3742.03,2320.30,2917.17,2313.87,2490.12,3187.06,4491.30,3148.64,4236.29,2935.01,3185.17,2893.10,2724.62,2752.65,3000.32,2303.14,2904.22,N
2023-06-13,3147.85,3385.71,3262.55,2706.56,2510.33,2262.53,2714.25,3943.86,4314.42,4117.46,3256.47,3022.68,2600.24,3068.87,2617.42,3150.47,N,1602.44,1103.51,1904.76,3058.93,2343.34,3730.71,1598.85,2004.89,2890.36,6052.27,2478.39,1548.94,2422.55,3677.58,3130.68,4440.25,2260.66,2945.68,3730.45,6948.06,N,2411.60,3955.32,2398.69,3767.82,2346.00,2948.93,2341.78,2523.44,3207.11,4519.29,3171.24,4265.63,2967.74,3219.86,2928.13,2761.15,2787.05,3037.86,2328.52,2936.40,N
2023-06-14,3146.93,3391.05,3265.45,2699.54,2489.55,2231.45,2689.87,3943.66,4322.02,4122.06,3249.39,2998.80,2565.09,3042.32,2604.26,3135.89,N,1606.35,1091.42,1893.74,3047.81,2338.31,3694.44,1598.38,2002.75,2870.30,6101.29,2487.80,1532.71,2408.98,3664.49,3126.37,4399.43,2260.65,2943.51,3705.51,7004.48,N,2402.33,3978.63,2388.94,3786.70,2337.68,2944.16,2320.95,2504.57,3195.92,4546.15,3159.68,4287.25,2958.59,3215.86,2903.60,2741.05,2777.79,3028.35,2313.49,2919.13,N
2023-06-15,3185.15,3434.33,3306.46,2730.62,2512.83,2248.23,2716.15,3992.29,4377.97,4174.58,3287.44,3027.41,2584.83,3072.40,2631.83,3169.70,N,1613.23,1104.26,1910.95,3089.57,2362.57,3745.42,1620.80,2022.74,2909.89,6182.27,2502.17,1550.83,2431.09,3714.91,3161.36,4461.65,2292.35,2973.28,3757.91,7097.48,N,2430.93,4032.15,2416.84,3836.98,2363.67,2979.27,2343.91,2526.23,3235.13,4607.50,3197.71,4344.37,2992.45,3254.39,2933.18,2764.92,2807.20,3060.56,2337.98,2950.97,N
2023-06-16,3172.26,3419.79,3293.69,2725.20,2500.24,2228.68,2701.14,3976.20,4359.49,4158.52,3281.06,3012.32,2562.39,3055.46,2623.20,3159.42,N,1612.29,1102.75,1908.33,3083.97,2368.70,3742.42,1612.56,2031.62,2897.42,6129.29,2500.78,1548.72,2428.13,3708.31,3169.62,4458.07,2280.70,2986.34,3741.81,7036.73,N,2428.50,4004.86,2415.33,3811.99,2364.79,2965.76,2335.09,2509.50,3231.94,4576.35,3195.77,4316.13,2994.01,3239.77,2922.24,2746.63,2791.87,3043.93,2334.55,2946.76,N
